DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
8/25/2016,658.5,VNINDEX,660.77,660.77,656.49,116130990
8/26/2016,667.75,VNINDEX,662.9,668.84,662.9,116441362
8/29/2016,669.44,VNINDEX,670.71,679.62,669.44,114887828
8/30/2016,672.67,VNINDEX,667.96,672.67,666.33,96553445
9/1/2016,669.19,VNINDEX,674.19,674.72,664.77,102236975
9/5/2016,664.55,VNINDEX,669.3,670.08,660.31,110452165
9/6/2016,663.9,VNINDEX,666.38,668.4,663.9,108988687
9/7/2016,661.28,VNINDEX,663.05,663.68,656.22,106478655
9/8/2016,666.07,VNINDEX,661.89,668.2,660.54,124555726
9/9/2016,666.88,VNINDEX,669.24,672.39,666.88,106069911
9/12/2016,659.76,VNINDEX,665.77,666.04,655.55,101334675
9/13/2016,659.72,VNINDEX,658.61,661.74,654.95,87742729
9/14/2016,656.64,VNINDEX,658.16,661.82,656.64,96405371
9/15/2016,656.18,VNINDEX,657.46,660.32,654.84,112721637
9/16/2016,651.31,VNINDEX,654.68,657.53,651.31,206937884
9/19/2016,657.89,VNINDEX,651.31,658.35,651.31,107313289
9/20/2016,663.37,VNINDEX,656.2,663.37,653.28,118443376
9/21/2016,668.48,VNINDEX,663.12,668.83,662.79,158846286
9/22/2016,671.38,VNINDEX,668.48,675.36,668.48,144396670
9/23/2016,674.09,VNINDEX,670.73,674.09,670.3,176039748
9/26/2016,677.04,VNINDEX,673.21,677.04,671.51,162242504
9/27/2016,684.89,VNINDEX,676.61,684.89,676.24,130570028
9/28/2016,686.72,VNINDEX,684.99,687.94,682.98,128176296
9/29/2016,688.55,VNINDEX,689.82,692.17,685.91,115920966
9/30/2016,685.73,VNINDEX,688.55,689.12,684.62,115737606
10/3/2016,683.05,VNINDEX,687.68,688.42,681.99,121373564
10/4/2016,684.2,VNINDEX,682.82,689.17,680.24,123103077
10/5/2016,687.04,VNINDEX,686.41,689.5,685.48,116965594
10/6/2016,687.32,VNINDEX,689.1,690.93,687.04,150660971
10/7/2016,683.95,VNINDEX,689.51,690.19,680.26,140056120
10/10/2016,674.19,VNINDEX,684.05,684.46,674.19,139489963
10/11/2016,682.36,VNINDEX,677.63,682.36,669.2,148016135
10/12/2016,682.45,VNINDEX,683.88,686.18,681.12,120752695
10/13/2016,685.23,VNINDEX,680.73,685.23,678.79,125235595
10/17/2016,680.95,VNINDEX,687.18,687.94,680.95,113706862
10/18/2016,682.02,VNINDEX,680.44,682.99,678.13,132556946
10/19/2016,688.89,VNINDEX,683.83,689.88,683.25,149347013
10/20/2016,686.39,VNINDEX,690.45,690.86,685.63,121092926
10/21/2016,684.83,VNINDEX,685.77,687.54,683.76,136021849
10/24/2016,678.02,VNINDEX,683.14,684.51,677.89,125471958
10/25/2016,676.18,VNINDEX,676.29,677.47,673.84,127870459
10/26/2016,673.61,VNINDEX,676.18,676.18,670.8,102375848
10/27/2016,676.9,VNINDEX,672.81,676.9,671.61,91029134
10/28/2016,682.25,VNINDEX,676.74,682.25,675.85,117262452
10/31/2016,675.8,VNINDEX,682.11,683.34,675.8,130146695
11/1/2016,676.6,VNINDEX,675.13,676.6,672.33,118657708
11/2/2016,671.4,VNINDEX,675.68,678.14,671.4,142390107
11/3/2016,667.63,VNINDEX,668.66,668.66,661.86,0
11/4/2016,666.73,VNINDEX,666.93,668.99,665.08,0
11/7/2016,674.14,VNINDEX,667.12,674.36,666.61,0
11/8/2016,676.46,VNINDEX,675.82,677.91,674.33,0
11/9/2016,670.26,VNINDEX,675.57,675.57,656.68,0
11/10/2016,678.17,VNINDEX,675.36,678.57,675.18,0
11/11/2016,679.2,VNINDEX,678.38,679.56,676.73,0
11/14/2016,673.05,VNINDEX,677.13,679.96,672.45,0
11/15/2016,674.26,VNINDEX,673.75,675.73,671.55,0
11/16/2016,674.6,VNINDEX,674.85,676.9,673.95,0
11/17/2016,674.57,VNINDEX,674.5,676.48,673.13,0
11/18/2016,673.25,VNINDEX,673.82,675.15,669.18,0
11/21/2016,674.29,VNINDEX,673.2,675.04,671.65,0
11/22/2016,681.91,VNINDEX,675.23,681.91,675.23,0
11/23/2016,683.16,VNINDEX,681.17,684.12,679.81,0
11/24/2016,678.18,VNINDEX,683.61,683.61,676.39,0
11/25/2016,675.87,VNINDEX,678.47,678.87,671.48,0
11/28/2016,665.29,VNINDEX,672.38,673.18,660.96,0
11/29/2016,658.26,VNINDEX,665.11,667.79,658.26,0
11/30/2016,665.07,VNINDEX,658.44,665.78,654.99,0
12/1/2016,666.54,VNINDEX,670.75,670.81,666.54,0
12/2/2016,665.14,VNINDEX,667.02,667.39,662.09,0
12/5/2016,660.21,VNINDEX,663.06,663.87,658.11,0
12/6/2016,651.49,VNINDEX,660.68,660.77,648.37,0
12/7/2016,653.53,VNINDEX,648.63,654.13,647.33,0
12/8/2016,658.89,VNINDEX,655.48,660.72,655.48,0
12/9/2016,663.07,VNINDEX,659.46,664.46,659.46,0
12/12/2016,659.7,VNINDEX,663.7,664.67,658.84,0
12/13/2016,654.66,VNINDEX,662.27,663.54,654.34,0
12/14/2016,665.14,VNINDEX,657.39,665.14,657.39,0
12/15/2016,665.92,VNINDEX,668.07,668.07,664.08,0
12/16/2016,675.16,VNINDEX,670.43,675.19,668.3,0
12/19/2016,674.33,VNINDEX,673.98,679.9,673.88,0
12/20/2016,662.66,VNINDEX,673.93,674.28,662.66,99998601
12/21/2016,666.94,VNINDEX,662.36,667.06,657.4,0
12/22/2016,664.15,VNINDEX,669.01,669.95,663.7,0
12/23/2016,664.37,VNINDEX,663.75,664.37,659.18,0
12/26/2016,662.45,VNINDEX,665.67,665.73,662.09,0
12/27/2016,663.86,VNINDEX,662.66,665.5,661.41,0
12/28/2016,663.5,VNINDEX,665.9,666.64,661.8,0
12/29/2016,664.72,VNINDEX,666.43,666.43,663.95,0
12/30/2016,664.87,VNINDEX,664.17,665.49,663.39,0
1/3/2017,672.01,VNINDEX,665.92,672.34,665.43,0
1/4/2017,674.7,VNINDEX,672.58,675.93,672.21,0
1/5/2017,675.81,VNINDEX,674.82,675.92,673.31,0
1/6/2017,679.8,VNINDEX,675.35,683.76,675.22,0
1/9/2017,682.57,VNINDEX,681.74,684.88,681.74,0
1/10/2017,681.07,VNINDEX,682.77,683.02,680.76,0
1/11/2017,687.16,VNINDEX,680.85,687.16,680.85,0
1/12/2017,686.96,VNINDEX,688.71,688.99,685.59,0
1/13/2017,685.06,VNINDEX,686.58,688.62,685.06,0
1/16/2017,677.94,VNINDEX,684.62,684.82,677.85,0
1/17/2017,684.71,VNINDEX,678.83,684.73,678.83,0
1/18/2017,683.28,VNINDEX,683.74,688.07,683.28,0
1/19/2017,682.31,VNINDEX,683.02,684.19,680.8,0
1/20/2017,686.26,VNINDEX,684.05,688.42,684.05,0
1/23/2017,687.15,VNINDEX,687.83,689.47,686.46,0
1/24/2017,691.36,VNINDEX,687.08,692.75,687.08,0
1/25/2017,697.28,VNINDEX,693.07,697.28,691.19,0
2/2/2017,703.18,VNINDEX,699.8,703.2,697.71,0
2/3/2017,700.35,VNINDEX,704.69,708.1,700.09,0
2/6/2017,700.04,VNINDEX,702.02,702.02,696.92,0
2/7/2017,701.91,VNINDEX,699.99,703.3,698.99,0
2/8/2017,702.04,VNINDEX,702.67,702.77,700.47,0
2/9/2017,700.65,VNINDEX,700.93,702.64,700.21,0
2/10/2017,703.78,VNINDEX,701.15,704.08,701.15,0
2/13/2017,705.9,VNINDEX,704.61,706.47,703.58,0
2/14/2017,706.26,VNINDEX,706.41,707.32,703.85,0
2/15/2017,711.57,VNINDEX,706.84,711.73,706.84,0
2/16/2017,709.35,VNINDEX,712.61,717.57,709.35,0
2/17/2017,707.83,VNINDEX,709.52,710.21,705.84,0
2/20/2017,710.59,VNINDEX,705.72,711.4,704.41,0
2/21/2017,716.55,VNINDEX,711.49,718.06,711.49,0
2/22/2017,717.24,VNINDEX,717.77,719.09,715.36,0
2/23/2017,716.87,VNINDEX,717.49,719.58,712.36,0
2/24/2017,714.47,VNINDEX,716.35,717.94,713.7,0
2/27/2017,717.44,VNINDEX,711.7,718.37,711.7,0
2/28/2017,710.79,VNINDEX,718.24,719.14,710.79,0
3/1/2017,709.52,VNINDEX,710.7,712.49,705.79,0
3/2/2017,707.51,VNINDEX,712.68,713.53,707.51,0
3/3/2017,712.62,VNINDEX,708.23,712.62,705.83,0
3/6/2017,716.29,VNINDEX,714.61,718.04,714.01,0
3/7/2017,716.54,VNINDEX,716.46,716.95,714.27,0
3/8/2017,716.6,VNINDEX,715.04,718.78,713.89,0
3/9/2017,715.8,VNINDEX,715.86,718.23,714.96,0
3/10/2017,712.21,VNINDEX,715.85,716.81,712.21,0
3/13/2017,710.17,VNINDEX,711.93,712.63,707.63,0
3/14/2017,714.71,VNINDEX,709.9,716.49,709.29,0
3/15/2017,713.14,VNINDEX,715.63,716.49,713.14,139564828
3/16/2017,714.92,VNINDEX,712.56,715.03,710.66,0
3/17/2017,710.54,VNINDEX,715.82,717.1,710.54,0
3/20/2017,715.07,VNINDEX,711.44,717.54,711.44,0
3/21/2017,716.18,VNINDEX,717.03,718.8,714.78,0
3/22/2017,712.94,VNINDEX,715.78,720.68,712.94,0
3/23/2017,719.56,VNINDEX,712.61,719.56,712.61,0
3/24/2017,722.14,VNINDEX,722.42,724.36,719.56,0
3/27/2017,723.52,VNINDEX,723.23,725.57,721.41,0
3/28/2017,719.26,VNINDEX,724.37,725,718.66,0
3/29/2017,720.47,VNINDEX,719.08,721.92,718.37,0
3/30/2017,723.86,VNINDEX,721.87,725.91,721.87,0
3/31/2017,722.31,VNINDEX,725.97,726.67,722.31,0
4/3/2017,722.38,VNINDEX,723.02,724.37,721.58,0
4/4/2017,724.14,VNINDEX,723.7,724.67,722.79,0
4/5/2017,723.22,VNINDEX,724.89,726.03,722.49,0
4/7/2017,727.95,VNINDEX,721.85,727.95,720.28,0
4/10/2017,729.87,VNINDEX,728.71,730.9,727.77,0
4/11/2017,731.33,VNINDEX,730.15,732.24,730.15,0
4/12/2017,725.58,VNINDEX,731.62,732.87,724.48,0
4/13/2017,724.35,VNINDEX,725.54,727.34,723.88,0
4/14/2017,718.45,VNINDEX,722.47,722.96,714.13,0
4/17/2017,710.83,VNINDEX,718.93,721.78,710.83,0
4/18/2017,714.93,VNINDEX,708.64,714.93,705.55,0
4/19/2017,716.77,VNINDEX,714.87,716.77,714.02,0
4/20/2017,712.66,VNINDEX,716.76,716.76,712.66,0
4/21/2017,712.41,VNINDEX,712.77,715.08,711.08,0
4/24/2017,709.39,VNINDEX,711.6,712.77,709.39,0
4/25/2017,707.58,VNINDEX,709,709.81,706.04,0
4/26/2017,710.04,VNINDEX,706.36,710.04,706.32,0
4/27/2017,716.53,VNINDEX,711.74,716.53,711.38,0
4/28/2017,717.73,VNINDEX,715.9,718.54,713.83,0
5/3/2017,719.54,VNINDEX,718.7,719.54,716.66,0
5/4/2017,722.02,VNINDEX,717.98,723.22,717.98,0
5/5/2017,720,VNINDEX,720.39,721.65,719.86,0
5/8/2017,718.86,VNINDEX,720.61,720.61,717.98,0
5/9/2017,722.11,VNINDEX,717.55,722.11,716.95,0
5/10/2017,724.31,VNINDEX,721.94,727.52,721.81,0
5/11/2017,724.99,VNINDEX,724.84,726.82,723.39,0
5/12/2017,725.37,VNINDEX,724.63,726.4,724.41,0
5/15/2017,725.35,VNINDEX,725.25,726.19,723.18,240887477
5/16/2017,725.03,VNINDEX,725.84,727.86,725.03,294207007
5/17/2017,727.2,VNINDEX,724.01,728.01,722.81,0
5/18/2017,726.99,VNINDEX,727.2,729,723.8,0
5/19/2017,733.82,VNINDEX,727.61,733.82,726.79,0
5/22/2017,744.1,VNINDEX,738.63,746.87,738.63,0
5/23/2017,740.93,VNINDEX,744.32,746.18,740.28,0
5/24/2017,742.74,VNINDEX,739.91,744.27,737.3,0
5/25/2017,741.91,VNINDEX,744.24,746.48,740.89,0
5/26/2017,743.41,VNINDEX,741.4,743.46,740.6,0
5/29/2017,746.25,VNINDEX,746.08,748.06,745.31,252195473
5/30/2017,738.21,VNINDEX,747.07,747.43,738.21,0
5/31/2017,737.82,VNINDEX,738.91,741.93,735.39,0
6/1/2017,741.8,VNINDEX,739.45,742.23,738.71,0
6/2/2017,738.81,VNINDEX,741.48,742.11,736.09,0
6/5/2017,743.49,VNINDEX,739.13,745.14,738.35,0
6/6/2017,751.31,VNINDEX,743.99,751.31,743.99,0
6/7/2017,753.46,VNINDEX,752.75,754.92,751.65,0
6/8/2017,750.13,VNINDEX,751.7,751.96,748.91,0
6/9/2017,749.72,VNINDEX,749.46,752.01,749.04,0
6/12/2017,751.09,VNINDEX,751.33,753.41,749,0
6/13/2017,756.89,VNINDEX,751.09,756.89,750.1,0
6/14/2017,760.77,VNINDEX,758.26,761.7,756.82,0
6/15/2017,760.57,VNINDEX,760.38,762.98,758.17,0
6/16/2017,761.24,VNINDEX,761.75,762.43,759.98,0
6/19/2017,766.83,VNINDEX,763.75,766.83,762.33,0
6/20/2017,767.99,VNINDEX,767.59,768.29,764.42,0
6/21/2017,767.41,VNINDEX,765.71,767.83,758.9,0
6/22/2017,766.3,VNINDEX,768.41,769.99,766.3,0
6/23/2017,769.01,VNINDEX,765.66,769.01,763.64,0
6/26/2017,772.52,VNINDEX,770.5,773.14,769.73,0
6/27/2017,767.51,VNINDEX,773.15,773.4,767.19,0
6/28/2017,769.04,VNINDEX,766.82,769.04,762.78,0
6/29/2017,771.75,VNINDEX,771.26,773.08,769.89,0
6/30/2017,776.47,VNINDEX,773.46,776.5,773.46,166200365
7/3/2017,778.88,VNINDEX,777.2,780.01,775.53,0
7/4/2017,775.54,VNINDEX,779.15,779.15,772.9,0
7/5/2017,778.32,VNINDEX,775.85,778.32,773.81,0
7/6/2017,782.65,VNINDEX,780.5,782.77,779.99,0
7/7/2017,775.73,VNINDEX,783.73,783.81,775.73,0
7/10/2017,766.56,VNINDEX,775.85,775.85,764.43,0
7/11/2017,769.36,VNINDEX,766.56,769.36,761.57,0
7/12/2017,774.17,VNINDEX,772.6,775.08,769.83,0
7/13/2017,778.3,VNINDEX,777.12,778.3,773.85,0
7/14/2017,777.6,VNINDEX,779.72,780.65,776.88,0
7/17/2017,768.91,VNINDEX,777.7,778.3,766.47,0
7/18/2017,767.49,VNINDEX,766.88,770.37,762.68,0
7/19/2017,771.3,VNINDEX,771.33,774.12,770.18,0
7/20/2017,768.41,VNINDEX,768.56,768.56,763.55,0
7/21/2017,761.86,VNINDEX,768.9,770.43,761.86,0
7/24/2017,759.74,VNINDEX,759.97,761.64,753.82,0
7/25/2017,767.27,VNINDEX,757.43,767.27,757.35,0
7/26/2017,773.88,VNINDEX,769.35,773.88,764.92,0
7/27/2017,771.5,VNINDEX,773.21,774.97,770.3,0
7/28/2017,777.09,VNINDEX,771.21,777.09,770.82,0
8/1/2017,786.81,VNINDEX,784.44,787.68,784.15,0
8/2/2017,786.23,VNINDEX,783.45,788.97,779.81,0
8/3/2017,788.49,VNINDEX,786.23,790.82,786.19,0
8/4/2017,788.68,VNINDEX,789.46,790.12,786.09,202950213
8/7/2017,792.98,VNINDEX,789.41,796.09,788.66,137191318
8/8/2017,791.57,VNINDEX,795.8,796.62,789.84,213496640
8/9/2017,773.66,VNINDEX,789.15,789.15,773.66,292795000
8/10/2017,773.43,VNINDEX,769.58,776.77,769.58,190065850
8/11/2017,772.08,VNINDEX,773.43,774.31,769.14,169866377
8/14/2017,776.17,VNINDEX,770.65,776.42,770.65,0
8/15/2017,771.06,VNINDEX,776.64,776.83,770.09,0
8/16/2017,773.57,VNINDEX,771.1,773.57,766.8,0
8/17/2017,767.59,VNINDEX,773.48,774.47,767.59,238285861
8/18/2017,768.97,VNINDEX,762.82,770.79,762.46,0
8/21/2017,768.79,VNINDEX,767.42,769.71,765.95,0
8/22/2017,761.26,VNINDEX,768.2,768.44,760.3,0
8/23/2017,765.98,VNINDEX,762.42,765.98,759.01,0
8/24/2017,769.77,VNINDEX,766.48,771.65,764.64,0
8/25/2017,771.63,VNINDEX,769.07,771.63,768.57,0
8/28/2017,777.26,VNINDEX,771.81,777.26,770.51,0
8/29/2017,774.03,VNINDEX,773.91,777.11,773.87,0
8/30/2017,778.65,VNINDEX,774.31,778.65,773.85,0
8/31/2017,782.76,VNINDEX,779.19,785.78,778.19,0
9/1/2017,788.73,VNINDEX,784.42,789.19,784.18,0
9/5/2017,792.31,VNINDEX,790.26,794.46,787.8,0
9/6/2017,793.55,VNINDEX,792.16,793.82,788.89,0
9/7/2017,796.72,VNINDEX,793.61,798.58,792.77,0
9/8/2017,801.2,VNINDEX,797.98,802.9,797.82,0
9/11/2017,797.47,VNINDEX,801.2,805.44,797.47,0
9/12/2017,799.94,VNINDEX,795.53,801.01,794.88,0
9/13/2017,802.78,VNINDEX,802.85,804.38,800.39,0
9/14/2017,806.32,VNINDEX,803.34,807.29,803.23,0
9/15/2017,805.82,VNINDEX,803.35,805.82,802.08,0
9/18/2017,807.87,VNINDEX,808.51,809.39,805.37,0
9/19/2017,805.93,VNINDEX,807.41,810.13,805.87,0
9/20/2017,805.86,VNINDEX,806.88,807.51,803.33,0
9/21/2017,803.93,VNINDEX,805.29,806.52,802.6,0
9/22/2017,807.13,VNINDEX,805.15,808.16,803.94,0
9/25/2017,805.58,VNINDEX,806.9,807.64,802.23,0
9/26/2017,805.35,VNINDEX,806.4,806.84,801.66,171208475
9/27/2017,803.77,VNINDEX,803.32,805.04,801.74,0
9/28/2017,804.82,VNINDEX,803.1,810.35,803.1,0
9/29/2017,804.42,VNINDEX,805.07,808.77,804.42,0
10/2/2017,802.23,VNINDEX,805.29,807.61,801.7,0
10/3/2017,798,VNINDEX,803.98,804.39,795.05,0
10/4/2017,805.66,VNINDEX,797.39,805.66,797,0
10/5/2017,805.23,VNINDEX,806.56,810.54,805.22,0
10/6/2017,807.8,VNINDEX,805.7,808.13,803.81,0
10/9/2017,808.96,VNINDEX,809.61,810.75,806.78,0
10/10/2017,810.65,VNINDEX,808.43,810.65,806.3,0
10/11/2017,813.95,VNINDEX,811.2,815.11,811.2,0
10/12/2017,815.87,VNINDEX,814.43,818.44,813.72,0
10/13/2017,820.95,VNINDEX,814.6,820.95,814.2,0
10/16/2017,819.43,VNINDEX,821.54,823.85,819.43,0
10/17/2017,828.29,VNINDEX,819.51,828.29,819.43,0
10/18/2017,827.72,VNINDEX,829.43,831.15,826.72,0
10/19/2017,828.93,VNINDEX,828.89,831.61,825.5,0
10/20/2017,826.84,VNINDEX,827.93,833.57,826.84,0
10/23/2017,820.04,VNINDEX,826.25,827.24,818.81,0
10/24/2017,825.24,VNINDEX,818.08,825.24,814.92,0
10/25/2017,830.69,VNINDEX,826.08,830.69,822.83,0
10/26/2017,830.11,VNINDEX,829.94,834.67,823.92,0
10/27/2017,840.37,VNINDEX,829.15,840.37,828.45,0
10/30/2017,845.2,VNINDEX,842.92,849.3,842.92,0
10/31/2017,837.28,VNINDEX,844.27,845.93,837.28,0
11/1/2017,842.71,VNINDEX,838.75,842.88,838.01,0
11/2/2017,833.09,VNINDEX,842.19,849.53,833.09,0
11/3/2017,843.73,VNINDEX,833.16,843.73,831.58,0
11/6/2017,849.09,VNINDEX,846.12,849.09,843.76,0
11/7/2017,850.33,VNINDEX,850.2,854.6,847.88,0
11/8/2017,859.7,VNINDEX,853.15,863.07,852.32,0
11/9/2017,860.4,VNINDEX,862.38,864.2,858.16,0
11/10/2017,868.21,VNINDEX,859.91,869.37,859.24,0
11/13/2017,879.34,VNINDEX,871.7,879.34,871.7,0
11/14/2017,880.9,VNINDEX,881.15,884.14,874.74,0
11/15/2017,882.59,VNINDEX,877.65,884.83,876.6,0
11/16/2017,892.8,VNINDEX,880.17,892.8,880.17,0
11/17/2017,890.69,VNINDEX,893.99,898.11,886.86,0
11/20/2017,903.55,VNINDEX,890.34,903.55,889.55,0
11/21/2017,918.3,VNINDEX,907.51,929.89,907.51,0
11/22/2017,932.66,VNINDEX,921.13,932.66,921.13,0
11/23/2017,933.7,VNINDEX,938.31,943.15,927,0
11/24/2017,935.57,VNINDEX,930.52,937.54,924.65,0
11/27/2017,938.61,VNINDEX,933.38,947.06,931.29,0
11/28/2017,941.21,VNINDEX,939.1,943.45,933.59,0
11/29/2017,952.14,VNINDEX,943.46,952.14,940.4,0
11/30/2017,949.93,VNINDEX,956.17,960.11,949.93,0
12/1/2017,960.33,VNINDEX,952.76,960.33,952.76,0
12/4/2017,970.02,VNINDEX,962.47,972.53,962.47,0
12/5/2017,953.3,VNINDEX,972.28,974.8,953.3,265507567
12/6/2017,947.64,VNINDEX,950.21,950.72,932.64,0
12/7/2017,938.65,VNINDEX,950.23,954.24,932.68,0
12/8/2017,940.16,VNINDEX,938.41,944.75,930.29,0
12/11/2017,917.45,VNINDEX,930.17,936.93,917.45,0
12/12/2017,927.25,VNINDEX,927.67,931.12,895.73,0
12/13/2017,924.4,VNINDEX,932.05,932.48,922.97,0
12/14/2017,935.85,VNINDEX,925.51,936.29,923.99,0
12/15/2017,935.16,VNINDEX,933.63,939.57,932.96,0
12/18/2017,958.06,VNINDEX,945.9,958.06,945.9,0
12/19/2017,951.42,VNINDEX,961.03,963.01,951.25,228762452
12/20/2017,953.51,VNINDEX,945.12,958.82,945.12,0
12/21/2017,946.06,VNINDEX,949.45,957.56,946.06,0
12/22/2017,952.32,VNINDEX,947.54,952.7,945.18,0
12/25/2017,958.31,VNINDEX,954.28,958.57,952.41,0
12/26/2017,965.93,VNINDEX,960.32,965.93,957.24,0
12/27/2017,968.46,VNINDEX,969.72,972.6,965.18,0
12/28/2017,976.72,VNINDEX,970.63,978.65,967.73,155748038
12/29/2017,984.24,VNINDEX,978.39,990.1,976.33,0
1/2/2018,995.77,VNINDEX,986.05,996.18,984.34,0
1/3/2018,1005.67,VNINDEX,999.86,1010.21,998.41,0
1/4/2018,1019.75,VNINDEX,1009.37,1019.75,1009,0
1/5/2018,1012.65,VNINDEX,1020.34,1020.6,1010.65,0
1/8/2018,1022.9,VNINDEX,1011.36,1022.9,1004.89,0
1/9/2018,1033.56,VNINDEX,1027.14,1033.56,1017.86,0
1/10/2018,1038.11,VNINDEX,1034.64,1045.63,1033.01,0
1/11/2018,1048.17,VNINDEX,1037.03,1049.73,1031.13,0
1/12/2018,1050.11,VNINDEX,1050.17,1057.88,1046.38,0
1/15/2018,1063.47,VNINDEX,1049.91,1063.47,1043.15,0
1/16/2018,1062.96,VNINDEX,1059.36,1065.39,1052.43,0
1/17/2018,1034.69,VNINDEX,1061.98,1064.77,1034.69,0
1/18/2018,1050.25,VNINDEX,1028.76,1050.25,1020.01,0
1/19/2018,1062.07,VNINDEX,1054.33,1067.21,1053.37,0
1/22/2018,1087.42,VNINDEX,1066.86,1088.05,1066.61,0
1/25/2018,1104.57,VNINDEX,1098.44,1117.08,1098.44,0
1/26/2018,1115.64,VNINDEX,1119.78,1123.83,1103.06,0
1/29/2018,1109.8,VNINDEX,1121.78,1130.1,1109.8,0
1/30/2018,1110.56,VNINDEX,1099.98,1110.56,1092.44,0
1/31/2018,1110.36,VNINDEX,1112.23,1128.1,1104.98,0
2/1/2018,1099.67,VNINDEX,1111.74,1111.74,1090.25,0
2/2/2018,1105.04,VNINDEX,1098.66,1105.04,1091.06,0
2/5/2018,1048.71,VNINDEX,1089.62,1090.88,1048.71,0
2/6/2018,1011.6,VNINDEX,1026.08,1026.08,983.06,0
2/7/2018,1040.55,VNINDEX,1040.53,1048.54,1034.13,0
2/8/2018,1023.25,VNINDEX,1031.46,1039.61,1023.25,181460691
2/9/2018,1003.94,VNINDEX,991.09,1003.94,973.78,0
2/12/2018,1041.79,VNINDEX,1011.64,1041.79,1011.64,0
2/13/2018,1059.73,VNINDEX,1053.31,1060.48,1052.86,0
2/21/2018,1087.15,VNINDEX,1073.33,1092.65,1070.43,0
2/22/2018,1076.03,VNINDEX,1087.15,1091.62,1074.27,0
2/23/2018,1102.85,VNINDEX,1086.81,1102.85,1081.31,0
2/26/2018,1114.53,VNINDEX,1115.9,1127.57,1114.06,0
2/27/2018,1119.61,VNINDEX,1124.03,1124.03,1106.77,0
2/28/2018,1121.54,VNINDEX,1110.3,1129.89,1109.89,0
3/1/2018,1115.79,VNINDEX,1121.54,1129.3,1110.92,0
3/2/2018,1121.21,VNINDEX,1103.16,1121.91,1103.16,0
3/5/2018,1093.48,VNINDEX,1129.92,1132.69,1093.48,0
3/6/2018,1120.29,VNINDEX,1106.28,1120.29,1091.67,0
3/7/2018,1112.26,VNINDEX,1121.99,1126.67,1103.29,0
3/8/2018,1124.15,VNINDEX,1112.24,1126.35,1111.76,0
3/9/2018,1123.41,VNINDEX,1128.73,1135.02,1119.18,217755718
3/12/2018,1126.29,VNINDEX,1135.37,1135.48,1123.98,244680977
3/13/2018,1133.31,VNINDEX,1126.53,1133.31,1120.03,233199290
3/14/2018,1138.09,VNINDEX,1135.99,1142.88,1134.55,250548656
3/15/2018,1138.76,VNINDEX,1134.51,1140.74,1129.66,232401726
3/16/2018,1150.19,VNINDEX,1144.54,1152.52,1140.56,308616186
3/19/2018,1159.22,VNINDEX,1158.16,1165.63,1155.82,272048094
3/20/2018,1159.39,VNINDEX,1154.48,1166.33,1154.48,214037518
3/21/2018,1169.36,VNINDEX,1166.51,1172.31,1163.91,237674937
3/22/2018,1172.36,VNINDEX,1175.22,1180.44,1169.48,233321598
3/23/2018,1153.59,VNINDEX,1154.25,1157.2,1138.53,261957626
3/26/2018,1171.22,VNINDEX,1150.51,1176.95,1150.51,211695248
3/27/2018,1171.73,VNINDEX,1187.42,1187.42,1169.58,237762326
3/28/2018,1172.24,VNINDEX,1168.87,1179.18,1165.71,208549520
3/29/2018,1167.03,VNINDEX,1174.73,1176.45,1164.12,185250625
3/30/2018,1174.46,VNINDEX,1169.29,1175.36,1158.49,204895133
4/2/2018,1196.61,VNINDEX,1180.26,1196.61,1179.73,245627319
4/3/2018,1188.29,VNINDEX,1197,1199.93,1185.83,255243305
4/4/2018,1191.54,VNINDEX,1194.26,1200.71,1189.46,238685333
4/5/2018,1193.17,VNINDEX,1197.76,1199.15,1186.75,241192333
4/6/2018,1199.96,VNINDEX,1194.15,1202.59,1194.15,252058302
4/9/2018,1204.33,VNINDEX,1202.44,1207.45,1197.44,251393568
4/10/2018,1198.12,VNINDEX,1207.62,1211.34,1192.22,286724942
4/11/2018,1167.11,VNINDEX,1201.51,1202.46,1167.11,286075860
4/12/2018,1173.02,VNINDEX,1162.48,1173.02,1153.64,179985791
4/13/2018,1157.14,VNINDEX,1178.57,1181.52,1153.93,195963318
4/16/2018,1148.49,VNINDEX,1156.54,1159.45,1141.81,196991115
4/17/2018,1153.28,VNINDEX,1149.02,1156.7,1139.65,175261220
4/18/2018,1138.53,VNINDEX,1153.28,1160.32,1138.42,171399954
4/19/2018,1094.63,VNINDEX,1137.99,1136.91,1094.63,204014038
4/20/2018,1119.86,VNINDEX,1095.84,1119.86,1078.01,214649004
4/23/2018,1076.78,VNINDEX,1124.33,1127.24,1076.78,217937099
4/24/2018,1080.74,VNINDEX,1064.86,1084.89,1048.68,186605894
4/26/2018,1044.86,VNINDEX,1082.52,1082.52,1039.35,208475892
4/27/2018,1050.26,VNINDEX,1037.36,1054.94,1032.06,191597755
5/2/2018,1029.08,VNINDEX,1053.26,1053.52,1024.75,183262221
5/7/2018,1067.68,VNINDEX,1034.64,1072.28,1057.24,92108842
5/8/2018,1060.45,VNINDEX,1061.12,1072.28,1057.24,170064099
5/9/2018,1056.97,VNINDEX,1058.33,1069.8,1051.79,161331147
5/10/2018,1028.87,VNINDEX,1058.22,1059.34,1025.75,204943891
5/11/2018,1044.85,VNINDEX,1026.34,1044.85,1014.3,134822176
